3,0,0,0,0,0.851184834123
3,0,0,0,1,0.851184834123
3,0,0,0,2,0.844549763033
3,0,0,0,3,0.75355450237
3,0,0,0,4,0.860663507109
3,0,0,0,5,0.852132701422
3,0,0,0,6,0.703317535545
3,0,0,0,7,0.804739336493
3,0,0,0,8,0.843601895735
3,0,0,0,9,0.789573459716
3,0,0,0,10,0.781042654028
3,0,0,0,11,0.818957345972
3,0,0,1,0,0.852132701422
3,0,0,1,1,0.850236966825
3,0,0,1,2,0.844549763033
3,0,0,1,3,0.752606635071
3,0,0,1,4,0.858767772512
3,0,0,1,5,0.852132701422
3,0,0,1,6,0.696682464455
3,0,0,1,7,0.812322274882
3,0,0,1,8,0.843601895735
3,0,0,1,9,0.791469194313
3,0,0,1,10,0.781042654028
3,0,0,1,11,0.818957345972
3,0,0,2,0,0.851184834123
3,0,0,2,1,0.851184834123
3,0,0,2,2,0.842654028436
3,0,0,2,3,0.75355450237
3,0,0,2,4,0.858767772512
3,0,0,2,5,0.852132701422
3,0,0,2,6,0.702369668246
3,0,0,2,7,0.80663507109
3,0,0,2,8,0.843601895735
3,0,0,2,9,0.804739336493
3,0,0,2,10,0.781042654028
3,0,0,2,11,0.817061611374
3,0,0,3,0,0.851184834123
3,0,0,3,1,0.849289099526
3,0,0,3,2,0.837914691943
3,0,0,3,3,0.732701421801
3,0,0,3,4,0.84644549763
3,0,0,3,5,0.798104265403
3,0,0,3,6,0.717535545024
3,0,0,3,7,0.825592417062
3,0,0,3,8,0.83317535545
3,0,0,3,9,0.827488151659
3,0,0,3,10,0.764928909953
3,0,0,3,11,0.769668246445
3,0,0,4,0,0.820853080569
3,0,0,4,1,0.842654028436
3,0,0,4,2,0.799052132701
3,0,0,4,3,0.771563981043
3,0,0,4,4,0.83981042654
3,0,0,4,5,0.678672985782
3,0,0,4,6,0.706161137441
3,0,0,4,7,0.713744075829
3,0,0,4,8,0.762085308057
3,0,0,4,9,0.693838862559
3,0,0,4,10,0.654028436019
3,0,0,4,11,0.656872037915
3,0,0,5,0,0.854028436019
3,0,0,5,1,0.854028436019
3,0,0,5,2,0.83981042654
3,0,0,5,3,0.762085308057
3,0,0,5,4,0.857819905213
3,0,0,5,5,0.842654028436
3,0,0,5,6,0.708056872038
3,0,0,5,7,0.812322274882
3,0,0,5,8,0.849289099526
3,0,0,5,9,0.801895734597
3,0,0,5,10,0.78672985782
3,0,0,5,11,0.818957345972
3,0,0,6,0,0.856872037915
3,0,0,6,1,0.854976303318
3,0,0,6,2,0.849289099526
3,0,0,6,3,0.759241706161
3,0,0,6,4,0.861611374408
3,0,0,6,5,0.824644549763
3,0,0,6,6,0.707109004739
3,0,0,6,7,0.814218009479
3,0,0,6,8,0.850236966825
3,0,0,6,9,0.79336492891
3,0,0,6,10,0.767772511848
3,0,0,6,11,0.810426540284
3,0,0,7,0,0.854976303318
3,0,0,7,1,0.855924170616
3,0,0,7,2,0.842654028436
3,0,0,7,3,0.759241706161
3,0,0,7,4,0.860663507109
3,0,0,7,5,0.799052132701
3,0,0,7,6,0.709004739336
3,0,0,7,7,0.809478672986
3,0,0,7,8,0.836018957346
3,0,0,7,9,0.792417061611
3,0,0,7,10,0.749763033175
3,0,0,7,11,0.787677725118
3,0,1,0,0,0.856872037915
3,0,1,0,1,0.856872037915
3,0,1,0,2,0.85308056872
3,0,1,0,3,0.743127962085
3,0,1,0,4,0.862559241706
3,0,1,0,5,0.849289099526
3,0,1,0,6,0.655924170616
