4,0,0,0,0,0.898661567878
4,0,0,0,1,0.881453154876
4,0,0,0,2,0.25621414914
4,0,0,0,3,0.839388145315
4,0,0,0,4,0.864244741874
4,0,0,0,5,0.372848948375
4,0,0,0,6,0.753346080306
4,0,0,0,7,0.85086042065
4,0,0,0,8,0.858508604207
4,0,0,0,9,0.803059273423
4,0,0,0,10,0.868068833652
4,0,0,0,11,0.891013384321
4,0,0,1,0,0.894837476099
4,0,0,1,1,0.879541108987
4,0,0,1,2,0.260038240918
4,0,0,1,3,0.841300191205
4,0,0,1,4,0.856596558317
4,0,0,1,5,0.372848948375
4,0,0,1,6,0.751434034417
4,0,0,1,7,0.845124282983
4,0,0,1,8,0.866156787763
4,0,0,1,9,0.814531548757
4,0,0,1,10,0.868068833652
4,0,0,1,11,0.89292543021
4,0,0,2,0,0.894837476099
4,0,0,2,1,0.879541108987
4,0,0,2,2,0.252390057361
4,0,0,2,3,0.841300191205
4,0,0,2,4,0.860420650096
4,0,0,2,5,0.370936902486
4,0,0,2,6,0.751434034417
4,0,0,2,7,0.848948374761
4,0,0,2,8,0.860420650096
4,0,0,2,9,0.835564053537
4,0,0,2,10,0.868068833652
4,0,0,2,11,0.898661567878
4,0,0,3,0,0.891013384321
4,0,0,3,1,0.881453154876
4,0,0,3,2,0.246653919694
4,0,0,3,3,0.843212237094
4,0,0,3,4,0.852772466539
4,0,0,3,5,0.370936902486
4,0,0,3,6,0.852772466539
4,0,0,3,7,0.854684512428
4,0,0,3,8,0.875717017208
4,0,0,3,9,0.795411089866
4,0,0,3,10,0.869980879541
4,0,0,3,11,0.89292543021
4,0,0,4,0,0.891013384321
4,0,0,4,1,0.885277246654
4,0,0,4,2,0.246653919694
4,0,0,4,3,0.82982791587
4,0,0,4,4,0.845124282983
4,0,0,4,5,0.370936902486
4,0,0,4,6,0.848948374761
4,0,0,4,7,0.852772466539
4,0,0,4,8,0.864244741874
4,0,0,4,9,0.827915869981
4,0,0,4,10,0.860420650096
4,0,0,4,11,0.891013384321
4,0,0,5,0,0.89292543021
4,0,0,5,1,0.889101338432
4,0,0,5,2,0.240917782027
4,0,0,5,3,0.858508604207
4,0,0,5,4,0.858508604207
4,0,0,5,5,0.372848948375
4,0,0,5,6,0.854684512428
4,0,0,5,7,0.852772466539
4,0,0,5,8,0.868068833652
4,0,0,5,9,0.827915869981
4,0,0,5,10,0.864244741874
4,0,0,5,11,0.885277246654
4,0,0,6,0,0.900573613767
4,0,0,6,1,0.889101338432
4,0,0,6,2,0.252390057361
4,0,0,6,3,0.831739961759
4,0,0,6,4,0.869980879541
4,0,0,6,5,0.372848948375
4,0,0,6,6,0.85086042065
4,0,0,6,7,0.854684512428
4,0,0,6,8,0.883365200765
4,0,0,6,9,0.822179732314
4,0,0,6,10,0.866156787763
4,0,0,6,11,0.885277246654
4,0,0,7,0,0.887189292543
4,0,0,7,1,0.883365200765
4,0,0,7,2,0.229445506692
4,0,0,7,3,0.839388145315
4,0,0,7,4,0.866156787763
4,0,0,7,5,0.372848948375
4,0,0,7,6,0.852772466539
4,0,0,7,7,0.856596558317
4,0,0,7,8,0.875717017208
4,0,0,7,9,0.82982791587
4,0,0,7,10,0.873804971319
4,0,0,7,11,0.887189292543
4,0,1,0,0,0.889101338432
4,0,1,0,1,0.881453154876
4,0,1,0,2,0.269598470363
4,0,1,0,3,0.854684512428
4,0,1,0,4,0.879541108987
4,0,1,0,5,0.372848948375
4,0,1,0,6,0.847036328872
4,0,1,0,7,0.837476099426
4,0,1,0,8,0.873804971319
4,0,1,0,9,0.822179732314
4,0,1,0,10,0.869980879541
4,0,1,0,11,0.89292543021
4,0,1,1,0,0.885277246654
4,0,1,1,1,0.879541108987
4,0,1,1,2,0.269598470363
4,0,1,1,3,0.852772466539
4,0,1,1,4,0.875717017208
4,0,1,1,5,0.372848948375
4,0,1,1,6,0.85086042065
4,0,1,1,7,0.837476099426
4,0,1,1,8,0.862332695985
4,0,1,1,9,0.803059273423
4,0,1,1,10,0.868068833652
4,0,1,1,11,0.887189292543
4,0,1,2,0,0.885277246654
4,0,1,2,1,0.875717017208
4,0,1,2,2,0.252390057361
4,0,1,2,3,0.848948374761
4,0,1,2,4,0.868068833652
4,0,1,2,5,0.372848948375
4,0,1,2,6,0.845124282983
4,0,1,2,7,0.837476099426
4,0,1,2,8,0.87189292543
4,0,1,2,9,0.820267686424
4,0,1,2,10,0.868068833652
4,0,1,2,11,0.885277246654
4,0,1,3,0,0.896749521989
4,0,1,3,1,0.887189292543
4,0,1,3,2,0.261950286807
4,0,1,3,3,0.806883365201
4,0,1,3,4,0.875717017208
4,0,1,3,5,0.372848948375
4,0,1,3,6,0.820267686424
4,0,1,3,7,0.843212237094
4,0,1,3,8,0.852772466539
4,0,1,3,9,0.812619502868
4,0,1,3,10,0.854684512428
4,0,1,3,11,0.877629063098
4,0,1,4,0,0.881453154876
4,0,1,4,1,0.875717017208
4,0,1,4,2,0.258126195029
4,0,1,4,3,0.803059273423
4,0,1,4,4,0.869980879541
4,0,1,4,5,0.372848948375
4,0,1,4,6,0.816443594646
4,0,1,4,7,0.848948374761
4,0,1,4,8,0.879541108987
4,0,1,4,9,0.822179732314
4,0,1,4,10,0.824091778203
4,0,1,4,11,0.864244741874
4,0,1,5,0,0.889101338432
4,0,1,5,1,0.889101338432
4,0,1,5,2,0.240917782027
4,0,1,5,3,0.835564053537
4,0,1,5,4,0.889101338432
4,0,1,5,5,0.372848948375
4,0,1,5,6,0.85086042065
4,0,1,5,7,0.839388145315
4,0,1,5,8,0.869980879541
4,0,1,5,9,0.818355640535
4,0,1,5,10,0.869980879541
4,0,1,5,11,0.879541108987
4,0,1,6,0,0.89292543021
4,0,1,6,1,0.89292543021
4,0,1,6,2,0.248565965583
4,0,1,6,3,0.833652007648
4,0,1,6,4,0.879541108987
4,0,1,6,5,0.372848948375
4,0,1,6,6,0.856596558317
4,0,1,6,7,0.848948374761
4,0,1,6,8,0.885277246654
4,0,1,6,9,0.826003824092
4,0,1,6,10,0.869980879541
4,0,1,6,11,0.881453154876
4,0,1,7,0,0.896749521989
4,0,1,7,1,0.900573613767
4,0,1,7,2,0.27724665392
4,0,1,7,3,0.82982791587
4,0,1,7,4,0.883365200765
4,0,1,7,5,0.372848948375
4,0,1,7,6,0.85086042065
4,0,1,7,7,0.856596558317
4,0,1,7,8,0.875717017208
4,0,1,7,9,0.824091778203
4,0,1,7,10,0.862332695985
4,0,1,7,11,0.881453154876
4,0,2,0,0,0.898661567878
4,0,2,0,1,0.89292543021
4,0,2,0,2,0.250478011472
4,0,2,0,3,0.776290630975
4,0,2,0,4,0.883365200765
4,0,2,0,5,0.372848948375
4,0,2,0,6,0.632887189293
4,0,2,0,7,0.848948374761
4,0,2,0,8,0.856596558317
4,0,2,0,9,0.806883365201
4,0,2,0,10,0.866156787763
4,0,2,0,11,0.877629063098
4,0,2,1,0,0.896749521989
4,0,2,1,1,0.894837476099
4,0,2,1,2,0.261950286807
4,0,2,1,3,0.778202676864
4,0,2,1,4,0.873804971319
4,0,2,1,5,0.372848948375
4,0,2,1,6,0.632887189293
4,0,2,1,7,0.85086042065
4,0,2,1,8,0.856596558317
4,0,2,1,9,0.810707456979
4,0,2,1,10,0.868068833652
4,0,2,1,11,0.885277246654
4,0,2,2,0,0.889101338432
4,0,2,2,1,0.900573613767
4,0,2,2,2,0.240917782027
4,0,2,2,3,0.772466539197
4,0,2,2,4,0.873804971319
4,0,2,2,5,0.372848948375
4,0,2,2,6,0.630975143403
4,0,2,2,7,0.843212237094
4,0,2,2,8,0.866156787763
4,0,2,2,9,0.827915869981
4,0,2,2,10,0.866156787763
4,0,2,2,11,0.879541108987
4,0,2,3,0,0.904397705545
4,0,2,3,1,0.900573613767
4,0,2,3,2,0.261950286807
4,0,2,3,3,0.827915869981
4,0,2,3,4,0.87189292543
4,0,2,3,5,0.372848948375
4,0,2,3,6,0.85086042065
4,0,2,3,7,0.837476099426
4,0,2,3,8,0.87189292543
4,0,2,3,9,0.804971319312
4,0,2,3,10,0.869980879541
4,0,2,3,11,0.883365200765
4,0,2,4,0,0.89292543021
